,mean_x,max_x,min_x,sd_x,mean_y,max_y,min_y,sd_y,mean_z,max_z,min_z,sd_z,act,time,time0_start,time1_finish
83,7.172,7.173,7.02,0.012369316876853,-1.17562745098039,-0.967,-1.177,0.0169774937525433,-6.58025490196078,-6.579,-6.771,0.0155222800023253,WALKING,2019-06-13 02:40:00,2019-06-13 02:34:27,2019-06-13 02:40:32
84,7.172,7.173,7.02,0.012369316876853,-1.17562745098039,-0.967,-1.177,0.0169774937525433,-6.58025490196078,-6.579,-6.771,0.0155222800023253,WALKING,2019-06-13 02:40:00,2019-06-13 02:34:27,2019-06-13 02:40:32
85,-0.741221052631579,3.122,-8.724,1.30969443552521,-2.58167368421053,0.028,-13.388,3.83251512451279,7.56121052631579,11.885,-4.338,4.68908599244766,WALKING,2019-06-13 02:50:00,2019-06-13 02:49:58,2019-06-13 02:50:29
86,-4.26640666666667,-2.662,-5.162,0.361954118503845,-0.191423333333333,2.566,-1.733,0.960805123706863,9.06670333333333,11.339,8.274,0.283650844043596,WALKING,2019-06-13 02:53:00,2019-06-13 02:52:43,2019-06-13 02:54:22
87,-4.90960344827586,-4.826,-4.999,0.0397412418488686,2.2326724137931,2.317,2.145,0.042877789584882,8.47415517241379,8.619,8.36,0.0552949988932212,WALKING,2019-06-13 02:54:00,2019-06-13 02:52:43,2019-06-13 02:54:22
88,-0.87834328358209,7.154,-12.517,2.20678873174737,3.6094328358209,8.6,-5.497,1.39264437553757,9.37747263681592,12.977,-5.219,2.1831373228676,WALKING,2019-06-13 02:56:00,2019-06-13 02:55:49,2019-06-13 02:56:17
89,-2.9858,-2.097,-6.541,1.98741721840181,1.7564,2.739,-2.174,2.19716039469129,-7.6096,-0.392,-9.414,4.03476105860062,SITTING,2019-06-13 02:57:00,2019-06-13 02:56:20,2019-06-13 03:04:44
90,5.8096,6.138,5.506,0.121692420051699,-3.57956097560976,-2.308,-4.692,0.659723592178933,-6.35338536585366,-5.602,-6.924,0.333611275466111,SITTING,2019-06-13 02:58:00,2019-06-13 02:56:20,2019-06-13 03:04:44
91,7.16305651105651,7.202,-1,0.406346771574573,-2.30123832923833,71,-2.681,3.64253038972959,3.48668796068796,322.625,2.614,15.858085690956,SITTING,2019-06-13 02:59:00,2019-06-13 02:56:20,2019-06-13 03:04:44
92,-6.88228328611898,-1,-14.471,0.807106366327539,-1.01980736543909,71,-4.367,3.86840650439442,8.04760906515581,322.625,1.819,16.7999847370442,SITTING,2019-06-13 03:00:00,2019-06-13 02:56:20,2019-06-13 03:04:44
93,-0.208622641509434,2.26,-5.554,1.21672644842241,8.51394811320755,10.419,1.494,2.17475346364289,1.87136320754717,9.57,-0.979,3.48616897312239,SITTING,2019-06-13 03:01:00,2019-06-13 02:56:20,2019-06-13 03:04:44
94,-0.0875754716981132,3.639,-9.155,2.42046118533788,8.8375141509434,12.105,-0.383,2.16391890080878,-0.370688679245283,6.35,-6.442,1.82386930688348,SITTING,2019-06-13 03:02:00,2019-06-13 02:56:20,2019-06-13 03:04:44
95,-1.55274590163934,0,-1.618,0.148636811868961,2.3492131147541,2.442,0,0.217204486411977,-9.40883606557377,-1.896,-9.644,0.695491958122085,SITTING,2019-06-13 03:03:00,2019-06-13 02:56:20,2019-06-13 03:04:44
96,-0.356016129032258,-0.306,-0.459,0.0420395956741034,0.169451612903226,0.268,0.076,0.0383806121733164,9.79833870967742,9.799,9.798,0.000477134492744918,SITTING,2019-06-13 03:04:00,2019-06-13 02:56:20,2019-06-13 03:04:44
97,-1.21087951807229,-0.134,-1.666,0.630989841779591,2.0050843373494,2.499,0.622,0.811420467900151,-9.58926506024096,-9.376,-9.883,0.179235305506296,STANDING,2019-06-13 03:05:00,2019-06-13 03:05:00,2019-06-13 03:05:12
98,-1.21087951807229,-0.134,-1.666,0.630989841779591,2.0050843373494,2.499,0.622,0.811420467900151,-9.58926506024096,-9.376,-9.883,0.179235305506296,STANDING,2019-06-13 03:05:00,2019-06-13 03:05:00,2019-06-13 03:05:12
99,-5.44297708674304,6.933,-12.316,2.09837818626407,-1.52460392798691,3.399,-17.258,3.12521927523168,7.19891489361702,11.31,-8.035,2.38302765459847,WALKING,2019-06-13 04:18:00,2019-06-13 04:17:37,2019-06-13 04:18:15
100,-2.95423986486486,-1.762,-4.146,0.227122366552606,-3.48741891891892,-2.786,-4.702,0.226507470255484,8.94603378378378,9.941,8.178,0.159690544620612,WALKING,2019-06-13 04:20:00,2019-06-13 04:19:34,2019-06-13 04:20:15
101,-3.296875,-2.777,-4.06,0.233808344815285,-3.54184375,-3.112,-3.964,0.122185909095848,8.82096875,9.423,8.59,0.115438336524197,SITTING,2019-06-13 04:21:00,2019-06-13 04:20:19,2019-06-13 04:58:05
102,-2.863,-2.863,-2.863,0,-1.063,-1.063,-1.063,0,-9.395,-9.395,-9.395,0,SITTING,2019-06-13 04:22:00,2019-06-13 04:20:19,2019-06-13 04:58:05
103,-2.863,-2.863,-2.863,0,-1.063,-1.063,-1.063,0,-9.395,-9.395,-9.395,0,SITTING,2019-06-13 04:23:00,2019-06-13 04:20:19,2019-06-13 04:58:05
104,-0.865307692307693,5.573,-10.065,2.61060856732897,9.28433974358974,15.371,4.395,2.54536551021731,1.40763461538462,11.023,-4.989,2.72050238502433,SITTING,2019-06-13 04:24:00,2019-06-13 04:20:19,2019-06-13 04:58:05
105,-2.97618055555556,-2.863,-3.294,0.15305189457661,-0.970152777777778,-0.871,-1.11,0.106735510904056,-9.396625,-9.395,-9.404,0.00348613955745974,SITTING,2019-06-13 04:25:00,2019-06-13 04:20:19,2019-06-13 04:58:05
106,-9.51645,-8.743,-9.653,0.122268527468701,0.676806666666667,2.614,0.105,0.465712956460241,3.45236666666667,3.754,3.074,0.1208700021246,SITTING,2019-06-13 04:26:00,2019-06-13 04:20:19,2019-06-13 04:58:05
107,-3.294,-3.294,-3.294,0,-1.11,-1.11,-1.11,0,-9.404,-9.404,-9.404,0,SITTING,2019-06-13 04:27:00,2019-06-13 04:20:19,2019-06-13 04:58:05
108,7.259,7.259,7.259,0,-1.13,-1.13,-1.13,0,-6.234,-6.234,-6.234,0,SITTING,2019-06-13 04:28:00,2019-06-13 04:20:19,2019-06-13 04:58:05
109,-0.0012135922330097,2.059,-2.001,0.315497635256836,-0.0652038834951456,0.584,-1.197,0.170693301339055,9.80693203883495,10.103,9.72,0.0468718030828104,SITTING,2019-06-13 04:29:00,2019-06-13 04:20:19,2019-06-13 04:58:05
110,-4.30100591715976,-0.277,-4.817,0.290283428406813,-0.581923076923077,71,-4.759,3.91375829227182,-7.85623964497041,322.625,-9.605,18.029241793504,SITTING,2019-06-13 04:30:00,2019-06-13 04:20:19,2019-06-13 04:58:05
