"","X.1","X","mean_x","max_x","min_x","sd_x","mean_y","max_y","min_y","sd_y","mean_z","max_z","min_z","sd_z","act","time","time0_start","time1_finish"
"760",762,761,0.506234449760765,0.727,0.383,0.0645105653228795,-0.219822966507177,-0.114,-0.344,0.0527560810275772,9.79057416267942,9.796,9.779,0.00369582695965532,"SITTING","2019-06-22 00:36:00","2019-06-22 00:35:31","2019-06-22 00:40:37"
"761",763,762,1.82273708920188,3.371,-1.838,0.360364760680819,0.983830985915493,2.298,-0.727,0.798881930715687,9.54813145539906,9.795,9.169,0.0929524203519569,"SITTING","2019-06-22 00:37:00","2019-06-22 00:35:31","2019-06-22 00:40:37"
"762",764,763,0.78436320754717,8.772,-15.514,3.61232589539815,1.10418396226415,7.163,-6.895,1.4939633090679,8.65632547169811,9.573,-2.046,2.36665980406211,"SITTING","2019-06-22 00:38:00","2019-06-22 00:35:31","2019-06-22 00:40:37"
"763",765,764,-9.64130845771144,-9.385,-9.998,0.0868993922769858,-1.57192537313433,-1.225,-2.298,0.181159872496602,-0.0124626865671642,0,-0.033,0.00612371217042969,"SITTING","2019-06-22 00:39:00","2019-06-22 00:35:31","2019-06-22 00:40:37"
"764",766,765,2.511,15.668,-8.581,3.23771298583441,-6.64537198067633,6.129,-18.732,5.18221450038002,1.60085507246377,9.498,-5.57,3.52605377325754,"SITTING","2019-06-22 00:40:00","2019-06-22 00:35:31","2019-06-22 00:40:37"
"765",767,766,3.04014354066986,10.764,0.536,1.08500024746049,-9.18123923444976,-7.163,-10.803,0.45358682718903,0.22122009569378,6.92,-0.302,0.878681616979267,"STANDING","2019-06-22 00:42:00","2019-06-22 00:40:38","2019-06-22 00:50:04"
"766",768,767,3.17380769230769,20.15,-5.669,1.74692726552987,-8.98652403846154,-1.953,-11.684,1.01437511732417,0.403221153846154,6.125,-2.99,1.31641420406033,"STANDING","2019-06-22 00:43:00","2019-06-22 00:40:38","2019-06-22 00:50:04"
"767",769,768,2.85538349514563,8.159,-2.03,1.13735686894484,-9.27441262135922,-7.393,-11.262,0.462471272290056,0.0317766990291262,1.379,-0.214,0.198267812574802,"STANDING","2019-06-22 00:44:00","2019-06-22 00:40:38","2019-06-22 00:50:04"
"768",770,769,2.75418536585366,6.052,0.919,0.952524506802477,-9.27688292682927,-7.585,-10.305,0.381284112522381,0.00897560975609756,2.071,-0.123,0.190733990899768,"STANDING","2019-06-22 00:45:00","2019-06-22 00:40:38","2019-06-22 00:50:04"
"769",771,770,2.3225625,8.581,-1.723,1.55568117206526,-9.13351442307692,-6.205,-12.718,0.763715156567342,0.0592259615384615,3.221,-4.899,0.693956466007809,"STANDING","2019-06-22 00:46:00","2019-06-22 00:40:38","2019-06-22 00:50:04"
"770",772,771,-1.972,-1.972,-1.972,0,7.125,7.125,7.125,0,-5.995,-5.995,-5.995,0,"STANDING","2019-06-22 00:47:00","2019-06-22 00:40:38","2019-06-22 00:50:04"
"771",773,772,2.35304347826087,7.623,-6.282,1.57954708177292,-9.34142028985507,-5.593,-13.829,0.932790256330312,0.102777777777778,4.331,-4.209,0.638462685568232,"STANDING","2019-06-22 00:48:00","2019-06-22 00:40:38","2019-06-22 00:50:04"
"772",774,773,2.23229756097561,14.71,-9.73,3.23495798442939,-9.57235609756098,-0.459,-28.118,4.46716270603397,0.271687804878049,7.505,-6.716,1.8674086428287,"STANDING","2019-06-22 00:49:00","2019-06-22 00:40:38","2019-06-22 00:50:04"
"773",775,774,-1.972,-1.972,-1.972,0,7.125,7.125,7.125,0,-5.995,-5.995,-5.995,0,"CYCLING","2019-06-22 00:51:00","2019-06-22 00:50:07","2019-06-22 00:59:41"
"774",776,775,0.09525,0.134,-1,0.10891686764671,0.632509615384616,71,-0.095,6.95028403547799,12.7918990384615,322.625,-1.082,30.6118405148193,"CYCLING","2019-06-22 00:54:00","2019-06-22 00:50:07","2019-06-22 00:59:41"
"775",777,776,0.0954036697247706,0.134,-1,0.107088499163426,0.606981651376147,71,-0.095,6.80486682045319,12.6669816513761,322.625,9.797,29.9634881153162,"CYCLING","2019-06-22 00:57:00","2019-06-22 00:50:07","2019-06-22 00:59:41"
"776",778,777,0.0862121212121212,0.124,-1,0.111405517095573,0.67640404040404,71,-0.076,7.13992341455409,12.885404040404,322.625,-1.082,31.4668267554829,"CYCLING","2019-06-22 00:58:00","2019-06-22 00:50:07","2019-06-22 00:59:41"
"777",779,778,0.0549736842105263,0.095,-1,0.124241053191953,0.894210526315789,71,-0.067,8.14893396106229,13.8142763157895,322.625,-1.082,35.9172376000155,"CYCLING","2019-06-22 00:59:00","2019-06-22 00:50:07","2019-06-22 00:59:41"
"778",780,779,0.0689774436090226,0.143,0.038,0.0191550555734359,-0.0413157894736842,0,-0.095,0.0208680444485548,9.82575939849624,9.998,9.797,0.0612819057748128,"WALKING","2019-06-22 01:00:00","2019-06-22 00:59:36","2019-06-22 01:04:57"
"779",781,780,0.0586923076923077,0.105,-1,0.0762137316197183,0.303947115384615,71,-0.076,4.92559873033342,11.3009807692308,322.625,9.797,21.6907191230932,"SITTING","2019-06-22 01:10:00","2019-06-22 01:05:00","2019-06-22 01:24:24"
"780",782,781,0.0551395348837209,0.114,-1,0.141897060356422,1.20165697674419,71,-0.095,9.32673150434607,15.1923139534884,322.625,-1.082,41.0972200995706,"SITTING","2019-06-22 01:11:00","2019-06-22 01:05:00","2019-06-22 01:24:24"
"781",783,782,0.0276,0.105,-1,0.179598604737145,2.00454285714286,71,-0.067,12.0053761004929,18.7349428571429,322.625,9.797,52.8775830396425,"SITTING","2019-06-22 01:12:00","2019-06-22 01:05:00","2019-06-22 01:24:24"
"782",784,783,-0.162423076923077,-0.038,-0.268,0.0450011684888963,0.019,0.114,-0.076,0.0373519622259073,9.805,9.805,9.805,0,"SITTING","2019-06-22 01:18:00","2019-06-22 01:05:00","2019-06-22 01:24:24"
"783",785,784,6.61057073170732,14.787,-9.96,4.45197286638865,-0.512204878048781,6.282,-8.964,3.21128876257535,-1.22458048780488,9.746,-11.174,5.16984322491559,"SITTING","2019-06-22 01:24:00","2019-06-22 01:05:00","2019-06-22 01:24:24"
"784",786,785,-0.236803827751196,-0.114,-0.306,0.0404658543699903,0.15311961722488,0.344,0,0.0476988756504209,9.80278468899522,9.803,9.802,0.000412024812457433,"SITTING","2019-06-22 01:26:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"785",787,786,-0.0869340101522842,1.158,-0.66,0.078089989914487,-0.074256345177665,0.172,-2.298,0.118287925658466,9.69522588832487,10.113,7.326,0.264019877885019,"SITTING","2019-06-22 01:27:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"786",788,787,2.384,2.384,2.384,0,-9.328,-9.328,-9.328,0,0.536,0.536,0.536,0,"SITTING","2019-06-22 01:31:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"787",789,788,-6.67790547263682,-5.679,-7.01,0.170030015055873,-4.08739800995025,-3.869,-4.453,0.0825378143399731,-6.41569651741294,-6.234,-7.316,0.13095053431663,"SITTING","2019-06-22 01:33:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"788",790,789,0.644076923076923,0.909,0.622,0.0795994781583204,-9.52323076923077,-9.51,-9.682,0.04770421687537,-3.46407692307692,-0.105,-3.744,1.0092770070318,"SITTING","2019-06-22 01:34:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"789",791,790,0.08988,0.153,0,0.0442315982722113,8.6735,8.772,8.581,0.0425307811700982,2.8358,3.006,2.726,0.0598446969672504,"SITTING","2019-06-22 01:37:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"790",792,791,0.07515,0.191,0,0.0440102023166196,8.66095833333333,8.772,8.581,0.0363994334944499,2.82084166666667,2.967,2.717,0.0472847681886031,"SITTING","2019-06-22 01:38:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"791",793,792,0.0715734265734266,0.153,-0.038,0.0436977641261072,8.6584020979021,8.81,8.581,0.0373483722250926,2.80116433566434,2.934,2.709,0.0456719529360822,"SITTING","2019-06-22 01:39:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"792",794,793,0.0736497890295358,0.191,0,0.0387716004579892,8.65309282700422,8.734,8.581,0.0355987500855318,2.82873417721519,2.988,2.713,0.0528032907441301,"SITTING","2019-06-22 01:40:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"793",795,794,0.0745551020408163,0.191,-0.038,0.0444963852889258,8.66280816326531,8.734,8.542,0.0443417236660706,2.81503673469388,2.96,2.722,0.0552996557287684,"SITTING","2019-06-22 01:41:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"794",796,795,0.06848,0.153,-0.038,0.0429872262610839,8.64405333333333,8.734,8.581,0.0395730229341172,2.8066,2.924,2.694,0.064056140917083,"SITTING","2019-06-22 01:42:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"795",797,796,-1.49352682926829,-0.775,-2.825,0.525144233700063,3.01411219512195,3.495,1.982,0.255515400129799,10.3037219512195,11.004,9.711,0.249478192209923,"SITTING","2019-06-22 01:43:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"796",798,797,0.0681099290780142,0.191,-0.038,0.0437630953334223,8.65664184397163,8.772,8.542,0.0394793890206239,2.84421276595745,2.966,2.681,0.0568237968934659,"SITTING","2019-06-22 01:44:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"797",799,798,0.0719541666666667,0.153,0,0.0412097652558314,8.65961666666666,8.734,8.542,0.0353115679916751,2.83845833333333,2.962,2.706,0.0502061683908555,"SITTING","2019-06-22 01:45:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"798",800,799,0.0719732142857143,0.191,-0.038,0.0433826358231877,8.659,8.81,8.542,0.0399593964322374,2.82391517857143,2.934,2.717,0.0502210980798375,"SITTING","2019-06-22 01:46:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"799",801,800,0.0576315789473684,0.153,-0.038,0.0443638372550329,8.66981052631579,8.81,8.542,0.0431546685763294,2.79523157894737,2.904,2.68,0.0542624537390107,"SITTING","2019-06-22 01:47:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"800",802,801,9.19356097560976,9.203,9.155,0.00367989223845712,-0.679292682926829,-0.641,-0.727,0.00538354383628544,-4.83295609756098,-4.692,-4.836,0.0193948402373821,"SITTING","2019-06-22 01:48:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"801",803,802,0.0682745901639344,0.153,-0.038,0.0420462513539289,8.65038934426229,8.772,8.542,0.0408616058481559,2.83795901639344,2.972,2.7,0.052373680686564,"SITTING","2019-06-22 01:49:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"802",804,803,0.0750967741935484,0.153,0,0.0377480471216617,8.65911111111111,8.772,8.542,0.0398338074282214,2.825770609319,2.968,2.687,0.0507644907545603,"SITTING","2019-06-22 01:50:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"803",805,804,0.0698169014084507,0.191,-0.038,0.0411697967668671,8.6594882629108,8.734,8.542,0.0374520587046101,2.82098122065728,3.049,2.704,0.0585897925974839,"SITTING","2019-06-22 01:51:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"804",806,805,0.0656,0.153,0,0.0404613142238107,8.672675,8.734,8.581,0.0335302293766577,2.8072,2.891,2.712,0.0582497716513626,"SITTING","2019-06-22 01:52:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"805",807,806,0.0724578754578755,0.191,0,0.0414709220226764,8.66084981684982,8.772,8.542,0.0411596980607444,2.81969963369963,2.953,2.653,0.0540936473505796,"SITTING","2019-06-22 01:53:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"806",808,807,0.0662897959183673,0.191,-0.038,0.0411908007640193,8.65641632653061,8.772,8.542,0.0436716293234155,2.81851428571429,2.988,2.607,0.0615604860492747,"SITTING","2019-06-22 01:54:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"807",809,808,0.0667863247863248,0.153,-0.038,0.0422697913743336,8.65569658119658,8.734,8.542,0.037783972421552,2.83755982905983,3.026,2.666,0.0558094421224005,"SITTING","2019-06-22 01:55:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"808",810,809,0.0628241758241758,0.191,-0.038,0.0417072941338679,8.65591941391942,8.734,8.542,0.0389334947239514,2.81436996336996,2.946,2.651,0.056138930660108,"SITTING","2019-06-22 01:56:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"809",811,810,0.0733793103448276,0.114,0,0.0392432103254849,8.65344827586207,8.734,8.581,0.0461987833844886,2.83465517241379,2.899,2.765,0.0381297370472266,"SITTING","2019-06-22 01:57:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"810",812,811,0.0679673469387755,0.153,-0.038,0.0396686965601957,8.65639183673469,8.734,8.542,0.0413782226556095,2.84704897959184,2.963,2.754,0.0457643380848881,"SITTING","2019-06-22 01:58:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"811",813,812,0.0651503496503496,0.153,0,0.0421147361368597,8.65946153846153,8.772,8.542,0.0379982952952381,2.84739160839161,2.974,2.735,0.0470007144350381,"SITTING","2019-06-22 01:59:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"812",814,813,0.0671358024691358,0.153,-0.038,0.0383943499695027,8.65954732510288,8.772,8.542,0.0409185951465319,2.84688888888889,2.956,2.699,0.0500768830387439,"SITTING","2019-06-22 02:00:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"813",815,814,0.0704795081967213,0.153,-0.038,0.0451518196882065,8.65768852459016,8.772,8.542,0.0454157895653828,2.81219672131148,2.934,2.695,0.052875992723446,"SITTING","2019-06-22 02:01:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"814",816,815,0.0715671641791045,0.153,-0.038,0.0467349793988617,8.64877611940299,8.734,8.542,0.0441748663270853,2.77661194029851,2.859,2.668,0.0428669383175852,"SITTING","2019-06-22 02:02:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"815",817,816,0.0696058091286307,0.153,-0.038,0.0437397393618978,8.66038589211619,8.734,8.542,0.0401080370184285,2.823622406639,2.932,2.72,0.0439180410444723,"SITTING","2019-06-22 02:03:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"816",818,817,0.0698565573770492,0.153,0,0.0435965405953911,8.66488934426229,8.772,8.581,0.0337059428821755,2.82134016393443,2.998,2.689,0.0539252174757636,"SITTING","2019-06-22 02:04:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"817",819,818,0.0743881118881119,0.153,-0.038,0.0453538879967586,8.65867482517483,8.734,8.542,0.0370792777395762,2.83488461538462,3.005,2.715,0.0522003963252983,"SITTING","2019-06-22 02:05:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"818",820,819,0.072330612244898,0.191,-0.038,0.0416552114508745,8.65669795918367,8.772,8.542,0.0452466667995967,2.84901224489796,2.989,2.691,0.0565852383021426,"SITTING","2019-06-22 02:06:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"819",821,820,0.068,0.153,0,0.0502335287174553,8.64642857142857,8.734,8.581,0.0487103522128347,2.83853571428571,2.898,2.798,0.0267491531785063,"SITTING","2019-06-22 02:07:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"820",822,821,0.0682720848056537,0.191,-0.038,0.042107261274288,8.66031802120141,8.734,8.542,0.0417780940466385,2.81766431095406,2.946,2.639,0.0527138370391715,"SITTING","2019-06-22 02:08:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"821",823,822,0.070534188034188,0.153,-0.038,0.0424331954886831,8.66257264957265,8.772,8.581,0.0430602564612878,2.82453418803419,2.938,2.707,0.0546057357775718,"SITTING","2019-06-22 02:09:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"822",824,823,0.0692058823529412,0.153,0,0.0412440974815339,8.65911344537815,8.772,8.466,0.0448764801232011,2.85215546218487,3.03,2.402,0.0768056138040104,"SITTING","2019-06-22 02:10:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"823",825,824,0.0649715302491103,0.153,-0.038,0.0407588628504803,8.65174733096085,8.734,8.581,0.0410526256554674,2.86853024911032,3.026,2.722,0.055993558075989,"SITTING","2019-06-22 02:11:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"824",826,825,0.0705654205607477,0.153,-0.038,0.0437403018955767,8.65302803738317,8.772,8.504,0.0421637670016954,2.85447663551402,3.033,2.733,0.0631915406762664,"SITTING","2019-06-22 02:12:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"825",827,826,9.452,9.538,9.366,0.121622366364087,0.761,2.087,-0.565,1.87524718370672,-2.0585,-1.273,-2.844,1.11086475324407,"SITTING","2019-06-22 02:13:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"826",828,827,0.0714893617021276,0.153,-0.038,0.0440818741683712,8.65447872340425,8.772,8.542,0.0418015295545223,2.8393475177305,3.014,2.729,0.0588213394613113,"SITTING","2019-06-22 02:14:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"827",829,828,0.0672283464566929,0.191,-0.076,0.0442491488900311,8.66141338582677,8.772,8.466,0.0425011320234353,2.84614960629921,3.036,2.752,0.0508849090809486,"SITTING","2019-06-22 02:15:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"828",830,829,0.0942222222222222,0.498,0,0.108547319796118,8.65086111111111,8.734,8.542,0.0404970212504417,2.92580555555556,2.983,2.87,0.0310325354099251,"SITTING","2019-06-22 02:16:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"829",831,830,-0.234512077294686,10.496,-17.047,6.48106524105675,-1.9768309178744,7.623,-32.14,7.18597366472404,4.038038647343,11.28,-5.972,3.71222593031761,"SITTING","2019-06-22 02:17:00","2019-06-22 01:25:53","2019-06-22 02:17:21"
"830",832,831,0.144864864864865,0.22,-1,0.192971523509553,1.67283783783784,71,-0.296,11.6334118695578,18.2323378378378,322.625,9.692,51.0784283876818,"WALKING","2019-06-22 02:21:00","2019-06-22 02:20:39","2019-06-22 02:25:39"
"831",833,832,0.169947368421053,0.22,-1,0.148668907908239,0.818766917293233,71,-0.306,8.70451380283504,14.3184736842105,322.625,-1.608,38.2768751399389,"WALKING","2019-06-22 02:22:00","2019-06-22 02:20:39","2019-06-22 02:25:39"
"832",834,833,9.567,9.567,9.567,0,-0.507,-0.507,-0.507,0,-2.921,-2.921,-2.921,0,"WALKING","2019-06-22 02:23:00","2019-06-22 02:20:39","2019-06-22 02:25:39"
"833",835,834,-0.0984752475247525,-0.028,-1,0.172558049591418,2.02980693069307,71,-0.478,13.099996506678,20.6008811881188,322.625,9.749,57.3655281471177,"SITTING","2019-06-22 02:26:00","2019-06-22 02:25:41","2019-06-22 02:34:00"
"834",836,835,9.66762878787879,9.739,9.012,0.0631284169572403,0.230954545454545,0.727,0.076,0.0718847533586968,-2.09446212121212,-1.829,-2.959,0.103754290285838,"SITTING","2019-06-22 02:31:00","2019-06-22 02:25:41","2019-06-22 02:34:00"
"835",837,836,7.82477272727273,8.245,-1,1.97104062270762,-1.14168181818182,71,-4.577,16.113070540008,12.3337727272727,322.625,-2.442,69.3045172635692,"SITTING","2019-06-22 02:33:00","2019-06-22 02:25:41","2019-06-22 02:34:00"
"836",838,837,8.245,8.245,8.245,0,-4.577,-4.577,-4.577,0,-2.442,-2.442,-2.442,0,"SITTING","2019-06-22 02:34:00","2019-06-22 02:25:41","2019-06-22 02:34:00"
"837",839,838,0.635439393939394,0.766,0.344,0.0522035730863061,1.61776136363636,1.877,1.532,0.0491965857848517,9.65086742424242,9.655,9.64,0.00174665334367877,"SITTING","2019-06-22 05:58:00","2019-06-22 05:57:54","2019-06-22 06:12:29"
"838",840,839,0.638677824267782,0.766,0.536,0.0437601461209125,1.61554811715481,1.723,1.532,0.0467800681471475,9.65042677824268,9.654,9.647,0.00143554606956514,"SITTING","2019-06-22 05:59:00","2019-06-22 05:57:54","2019-06-22 06:12:29"
"839",841,840,0.641020920502092,0.766,0.536,0.0458014024682288,1.62710460251046,1.723,1.494,0.0459422538956635,9.65014225941422,9.653,9.646,0.00155185329690365,"SITTING","2019-06-22 06:00:00","2019-06-22 05:57:54","2019-06-22 06:12:29"
"840",842,841,0.64106884057971,0.727,0.344,0.0475246803644356,1.62135144927536,1.723,1.34,0.0480904038592577,9.64972101449275,9.654,9.646,0.00143655916682513,"SITTING","2019-06-22 06:01:00","2019-06-22 05:57:54","2019-06-22 06:12:29"
"841",843,842,0.648883620689655,0.766,0.536,0.0431541010856849,1.61808620689655,1.915,1.494,0.0461260401922654,9.65054310344827,9.654,9.645,0.00162976768524462,"SITTING","2019-06-22 06:02:00","2019-06-22 05:57:54","2019-06-22 06:12:29"
"842",844,843,0.647964285714286,0.689,0.574,0.0361288662089606,1.61657142857143,1.723,1.532,0.0482212712948446,9.64917857142857,9.652,9.647,0.00151666230594147,"SITTING","2019-06-22 06:03:00","2019-06-22 05:57:54","2019-06-22 06:12:29"
"843",845,844,0.649164874551971,0.727,0.574,0.0395160661147999,1.62006451612903,1.723,1.532,0.0420127951865539,9.65035125448029,9.654,9.646,0.00155657928423187,"SITTING","2019-06-22 06:04:00","2019-06-22 05:57:54","2019-06-22 06:12:29"
"844",846,845,0.651134146341463,0.957,0.498,0.0470394785637979,1.61514634146342,1.8,1.532,0.0427477046385721,9.65067886178861,9.654,9.646,0.00145353907482524,"SITTING","2019-06-22 06:05:00","2019-06-22 05:57:54","2019-06-22 06:12:29"
"845",847,846,0.641288,0.766,0.536,0.0483852206184614,1.615528,1.762,1.494,0.0478767789208856,9.650788,9.661,9.647,0.00182768095429227,"SITTING","2019-06-22 06:06:00","2019-06-22 05:57:54","2019-06-22 06:12:29"
"846",848,847,7.42272413793104,19.604,-4.28,3.54300597516266,-3.06644137931034,0.737,-18.407,4.67337554943465,-3.31695862068965,10.975,-21.117,2.93878613895229,"SITTING","2019-06-22 06:07:00","2019-06-22 05:57:54","2019-06-22 06:12:29"
"847",849,848,0.62004,0.689,0.536,0.0384095040322054,1.62836,1.685,1.532,0.0386133396639037,9.65,9.653,9.647,0.00125830573921201,"SITTING","2019-06-22 06:08:00","2019-06-22 05:57:54","2019-06-22 06:12:29"
"848",850,849,0.635905737704918,0.766,0.536,0.0483518837099579,1.61554098360656,1.723,1.532,0.0390618687360448,9.65107786885246,9.655,9.645,0.00158636226435138,"SITTING","2019-06-22 06:09:00","2019-06-22 05:57:54","2019-06-22 06:12:29"
"849",851,850,0.642106007067138,0.766,0.536,0.0416190431295726,1.61682332155477,1.8,1.532,0.04305567754745,9.65063957597173,9.655,9.647,0.00162999015477687,"SITTING","2019-06-22 06:10:00","2019-06-22 05:57:54","2019-06-22 06:12:29"
"850",852,851,0.636637860082305,0.727,0.536,0.0437217030892172,1.62254732510288,1.723,1.532,0.0358782494575428,9.65079835390946,9.657,9.647,0.00150634929159213,"SITTING","2019-06-22 06:11:00","2019-06-22 05:57:54","2019-06-22 06:12:29"
"851",853,852,0.641423236514523,0.766,0.498,0.0485343018680053,1.61948962655602,1.685,1.494,0.0360930639727814,9.65096265560166,9.654,9.646,0.00144721557426519,"SITTING","2019-06-22 06:12:00","2019-06-22 05:57:54","2019-06-22 06:12:29"
"852",854,853,0.2051875,0.727,0.038,0.160666714500968,8.56990833333333,9.538,1.532,2.48756572376606,1.24510416666667,9.653,0.171,2.9988885768259,"CYCLING","2019-06-22 06:19:00","2019-06-22 06:18:45","2019-06-22 06:26:13"
"853",855,854,1.1283661971831,1.168,0.565,0.149778727307541,4.30782629107981,5.257,-9.184,3.58698938813962,4.39958215962441,4.893,-2.614,1.86465821873583,"CYCLING","2019-06-22 06:20:00","2019-06-22 06:18:45","2019-06-22 06:26:13"
"854",856,855,0.11628078817734,14.739,-9.127,3.50358431954107,-10.1071330049261,1.79,-19.604,3.72049408874686,0.469995073891626,11.483,-12.354,3.47086993474777,"CYCLING","2019-06-22 06:21:00","2019-06-22 06:18:45","2019-06-22 06:26:13"
"855",857,856,0.155113475177305,0.268,0.038,0.0418660110145644,9.42971276595744,9.538,9.308,0.0430214600940182,0.198925531914894,0.231,0.176,0.00817544195377517,"CYCLING","2019-06-22 06:22:00","2019-06-22 06:18:45","2019-06-22 06:26:13"
"856",858,857,0.159071428571429,0.229,0.076,0.0405206318162422,9.43519047619048,9.5,9.347,0.0410961027736494,0.200809523809524,0.213,0.192,0.00595609175852795,"CYCLING","2019-06-22 06:23:00","2019-06-22 06:18:45","2019-06-22 06:26:13"
"857",859,858,-0.167820895522388,-0.124,-0.21,0.0224191382794707,-0.0383532338308458,0,-0.086,0.0199007437546954,-9.79690049751244,-9.787,-9.797,0.000995012437733102,"CYCLING","2019-06-22 06:24:00","2019-06-22 06:18:45","2019-06-22 06:26:13"
"858",860,859,0.147939501779359,0.229,0.038,0.0431525521315388,9.4283665480427,9.538,9.347,0.042891775999585,0.200957295373665,0.219,0.186,0.00612707327723323,"CYCLING","2019-06-22 06:25:00","2019-06-22 06:18:45","2019-06-22 06:26:13"
"859",861,860,0.150014450867052,0.306,0,0.0459917109023633,9.43149710982659,9.577,9.308,0.0418460427755184,0.201205202312139,0.224,0.187,0.00599768811397978,"CYCLING","2019-06-22 06:26:00","2019-06-22 06:18:45","2019-06-22 06:26:13"
"860",862,861,0.134723404255319,0.229,0,0.0465177395464025,9.4258085106383,9.5,9.27,0.0469535562842006,0.206340425531915,0.225,0.194,0.00693220774088688,"LYING","2019-06-22 06:28:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"861",863,862,0.145402654867257,0.268,0.038,0.0384044186350755,9.44044690265487,9.538,9.347,0.0388318233086592,0.19491592920354,0.218,0.173,0.0071384413657845,"LYING","2019-06-22 06:29:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"862",864,863,0.140268292682927,0.229,0,0.0409175506252852,9.43649825783972,9.538,9.308,0.0391349533968529,0.195627177700348,0.219,0.176,0.00671994942901002,"LYING","2019-06-22 06:30:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"863",865,864,0.142384297520661,0.229,0.038,0.0413558216551695,9.43562809917355,9.538,9.347,0.0371032275902875,0.195644628099174,0.218,0.177,0.00610877812603029,"LYING","2019-06-22 06:31:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"864",866,865,-5.70105263157895,-5.593,-5.822,0.0416838156342479,0.164435406698565,0.268,0.038,0.0394481998462267,7.97721052631579,7.993,7.956,0.00708693843322171,"LYING","2019-06-22 06:32:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"865",867,866,0.155014925373134,0.191,0.076,0.0394517321267061,9.4404328358209,9.5,9.385,0.0302270317915469,0.191985074626866,0.206,0.179,0.00669801539425069,"LYING","2019-06-22 06:33:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"866",868,867,0.148314285714286,0.268,0.038,0.0398381356137599,9.43796734693878,9.538,9.347,0.0354912676154123,0.19509387755102,0.209,0.175,0.00576480304652923,"LYING","2019-06-22 06:34:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"867",869,868,-5.69101435406698,-5.593,-5.822,0.0410408425170421,0.149622009569378,0.229,0.038,0.0342709185666762,7.97877511961723,7.997,7.956,0.00722988942289948,"LYING","2019-06-22 06:35:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"868",870,869,0.136669090909091,0.229,0.038,0.038896591676663,9.43551272727272,9.538,9.347,0.0387901289956396,0.198589090909091,0.218,0.173,0.00786300755796844,"LYING","2019-06-22 06:36:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
"869",871,870,-5.0537033492823,6.282,-5.784,1.45810890699295,0.584411483253588,5.516,-2.873,1.02135793519734,8.16675598086125,9.714,6.307,0.437017077178121,"LYING","2019-06-22 06:37:00","2019-06-22 06:27:11","2019-06-22 08:31:43"
